,Region,Country,City,Month,AvgTemperature_C
3162,North America,US,San Antonio,7,28.835985663082436
3163,North America,US,San Antonio,8,29.376027479092
3164,North America,US,San Antonio,9,26.49512037037037
3165,North America,US,San Antonio,10,21.7494623655914
3166,North America,US,San Antonio,11,16.275259259259258
3167,North America,US,San Antonio,12,12.022562724014335
3168,North America,US,San Diego,1,14.243212020953955
3169,North America,US,San Diego,2,14.538777314639384
3170,North America,US,San Diego,3,15.542542045767854
3171,North America,US,San Diego,4,16.538330484330483
3172,North America,US,San Diego,5,17.641100082712985
3173,North America,US,San Diego,6,18.74330864197531
3174,North America,US,San Diego,7,20.754265232974916
3175,North America,US,San Diego,8,21.664913381123053
3176,North America,US,San Diego,9,21.367265432098765
3177,North America,US,San Diego,10,19.471254480286735
3178,North America,US,San Diego,11,16.783185185185186
3179,North America,US,San Diego,12,14.112228195937872
3180,North America,US,San Francisco,1,10.64490212296664
3181,North America,US,San Francisco,2,11.506704980842914
3182,North America,US,San Francisco,3,12.425613454645713
3183,North America,US,San Francisco,4,13.196342830009495
3184,North America,US,San Francisco,5,14.487001654259718
3185,North America,US,San Francisco,6,15.924724503488997
3186,North America,US,San Francisco,7,16.603297491039424
3187,North America,US,San Francisco,8,17.002649342891274
3188,North America,US,San Francisco,9,17.318756172839507
3189,North America,US,San Francisco,10,16.11204301075269
3190,North America,US,San Francisco,11,13.342
3191,North America,US,San Francisco,12,10.916508363201912
3192,North America,US,San Juan Puerto Rico,1,24.71486767819119
3193,North America,US,San Juan Puerto Rico,2,24.752823821771774
3194,North America,US,San Juan Puerto Rico,3,25.30293416398188
3195,North America,US,San Juan Puerto Rico,4,26.144467799627975
3196,North America,US,San Juan Puerto Rico,5,26.978040730692076
3197,North America,US,San Juan Puerto Rico,6,27.90627141906145
3198,North America,US,San Juan Puerto Rico,7,27.96821558671258
3199,North America,US,San Juan Puerto Rico,8,28.13918064813463
3200,North America,US,San Juan Puerto Rico,9,28.051914639312518
3201,North America,US,San Juan Puerto Rico,10,27.482969987002246
3202,North America,US,San Juan Puerto Rico,11,26.4706948484522
3203,North America,US,San Juan Puerto Rico,12,25.39090911752992
3204,North America,US,Sault Ste Marie,1,-8.466038047973532
3205,North America,US,Sault Ste Marie,2,-7.5147619047619045
3206,North America,US,Sault Ste Marie,3,-2.954441687344913
3207,North America,US,Sault Ste Marie,4,3.7650375118708452
3208,North America,US,Sault Ste Marie,5,10.552595579450417
3209,North America,US,Sault Ste Marie,6,15.975083870101987
3210,North America,US,Sault Ste Marie,7,18.699359773518257
3211,North America,US,Sault Ste Marie,8,18.346290322580643
3212,North America,US,Sault Ste Marie,9,14.647271604938274
3213,North America,US,Sault Ste Marie,10,7.877111708482677
3214,North America,US,Sault Ste Marie,11,1.426962962962963
3215,North America,US,Sault Ste Marie,12,-4.609662485065711
3216,North America,US,Savannah,1,10.057193272677145
3217,North America,US,Savannah,2,11.886120584396446
3218,North America,US,Savannah,3,15.285034463744141
3219,North America,US,Savannah,4,18.99547008547008
3220,North America,US,Savannah,5,22.945371289403546
3221,North America,US,Savannah,6,26.074302469135805
3222,North America,US,Savannah,7,27.327240143369178
3223,North America,US,Savannah,8,26.92340203106332
3224,North America,US,Savannah,9,24.7207561728395
3225,North America,US,Savannah,10,19.907240143369176
3226,North America,US,Savannah,11,14.392984567901234
3227,North America,US,Savannah,12,11.494351851851853
3228,North America,US,Seattle,1,5.623165150261925
3229,North America,US,Seattle,2,6.057930192412951
3230,North America,US,Seattle,3,7.646435070306039
3231,North America,US,Seattle,4,9.92791452991453
3232,North America,US,Seattle,5,13.322431761786598
3233,North America,US,Seattle,6,15.902469135802468
3234,North America,US,Seattle,7,18.840071684587812
3235,North America,US,Seattle,8,18.851448626045404
3236,North America,US,Seattle,9,16.14018518518519
3237,North America,US,Seattle,10,11.38559139784946
3238,North America,US,Seattle,11,7.7352592592592595
3239,North America,US,Seattle,12,5.124778972520908
3240,North America,US,Shreveport,1,8.83096222773642
3241,North America,US,Shreveport,2,10.932097595890696
3242,North America,US,Shreveport,3,14.9278329197684
3243,North America,US,Shreveport,4,18.821333333333328
3244,North America,US,Shreveport,5,23.297673007995588
3245,North America,US,Shreveport,6,26.826756172839502
3246,North America,US,Shreveport,7,28.41648745519713
3247,North America,US,Shreveport,8,28.57965053763441
3248,North America,US,Shreveport,9,25.488756172839505
3249,North America,US,Shreveport,10,19.43799283154122
3250,North America,US,Shreveport,11,13.611703703703704
3251,North America,US,Shreveport,12,9.527646356033454
3252,North America,US,Sioux City,1,-6.209029500964985
3253,North America,US,Sioux City,2,-3.775769862321587
3254,North America,US,Sioux City,3,2.7161014612627516
3255,North America,US,Sioux City,4,9.746552706552707
3256,North America,US,Sioux City,5,16.154491315136475
3257,North America,US,Sioux City,6,21.87519135802469
3258,North America,US,Sioux City,7,24.072114695340495
3259,North America,US,Sioux City,8,22.39470131421744
3260,North America,US,Sioux City,9,18.08550308641975
3261,North America,US,Sioux City,10,10.570967741935485
3262,North America,US,Sioux City,11,2.6681141975308647
3263,North America,US,Sioux City,12,-4.071481481481482
3264,North America,US,Sioux Falls,1,-7.933934381031157
3265,North America,US,Sioux Falls,2,-5.524241505620816
3266,North America,US,Sioux Falls,3,0.840584505100634
3267,North America,US,Sioux Falls,4,8.105301994301994
3268,North America,US,Sioux Falls,5,14.541111111111112
3269,North America,US,Sioux Falls,6,20.635033950617284
3270,North America,US,Sioux Falls,7,23.460358422939066
3271,North America,US,Sioux Falls,8,21.803930704898445
3272,North America,US,Sioux Falls,9,17.369398148148147
3273,North America,US,Sioux Falls,10,9.467383512544803
3274,North America,US,Sioux Falls,11,1.3593333333333335
3275,North America,US,Sioux Falls,12,-5.581627837514934
3276,North America,US,South Bend,1,-3.661009098428453
3277,North America,US,South Bend,2,-1.9899444233926993
3278,North America,US,South Bend,3,3.10063964709126
3279,North America,US,South Bend,4,9.424074074074074
3280,North America,US,South Bend,5,15.522856355114419
3281,North America,US,South Bend,6,20.876864197530868
3282,North America,US,South Bend,7,22.86043010752688
3283,North America,US,South Bend,8,21.898960573476696
3284,North America,US,South Bend,9,18.128037037037036
3285,North America,US,South Bend,10,11.53677419354839
3286,North America,US,South Bend,11,4.7778518518518505
3287,North America,US,South Bend,12,-0.9270937873357228
3288,North America,US,Spokane,1,-1.4147532395919489
3289,North America,US,Spokane,2,0.14988758368068714
3290,North America,US,Spokane,3,4.018933002481389
3291,North America,US,Spokane,4,8.049242165242166
3292,North America,US,Spokane,5,13.18698373311276
3293,North America,US,Spokane,6,16.907700617283954
3294,North America,US,Spokane,7,22.11799283154122
3295,North America,US,Spokane,8,21.35216845878136
3296,North America,US,Spokane,9,15.868981481481482
3297,North America,US,Spokane,10,8.435412186379928
3298,North America,US,Spokane,11,2.4022222222222225
3299,North America,US,Spokane,12,-1.7829808841099164
3300,North America,US,Springfield,1,-0.6947615108905432
3301,North America,US,Springfield,2,1.7620310723759
3302,North America,US,Springfield,3,7.028363661428179
3303,North America,US,Springfield,4,13.02236168370482
3304,North America,US,Springfield,5,18.374988567249346
3305,North America,US,Springfield,6,23.12610476136869
3306,North America,US,Springfield,7,25.170027064589274
3307,North America,US,Springfield,8,24.360307646356038
3308,North America,US,Springfield,9,20.311104938271612
3309,North America,US,Springfield,10,13.733727598566308
3310,North America,US,Springfield,11,7.058666666666666
3311,North America,US,Springfield,12,1.4358915770609315
3312,North America,US,St Louis,1,0.27477529638819964
3313,North America,US,St Louis,2,2.741800345248621
3314,North America,US,St Louis,3,8.143959194926937
3315,North America,US,St Louis,4,14.390988603988603
3316,North America,US,St Louis,5,19.86759305210918
3317,North America,US,St Louis,6,24.72970893719806
3318,North America,US,St Louis,7,26.922222222222224
3319,North America,US,St Louis,8,26.057559737156513
3320,North America,US,St Louis,9,21.888601851851853
3321,North America,US,St Louis,10,15.18437275985663
3322,North America,US,St Louis,11,8.208518518518519
3323,North America,US,St Louis,12,2.5455615292712066
3324,North America,US,Syracuse,1,-3.8368679349324513
3325,North America,US,Syracuse,2,-2.9727064123615845
3326,North America,US,Syracuse,3,1.2970113041080782
3327,North America,US,Syracuse,4,7.979606837606837
3328,North America,US,Syracuse,5,14.779459608491866
3329,North America,US,Syracuse,6,19.742174718196456
3330,North America,US,Syracuse,7,22.311039426523298
3331,North America,US,Syracuse,8,21.367407407407413
3332,North America,US,Syracuse,9,17.469185185185186
3333,North America,US,Syracuse,10,10.989534050179213
3334,North America,US,Syracuse,11,4.798666666666667
3335,North America,US,Syracuse,12,-0.5506332138590202
3336,North America,US,Tallahassee,1,11.049575406672181
3337,North America,US,Tallahassee,2,13.0050945223359
3338,North America,US,Tallahassee,3,16.38948717948718
3339,North America,US,Tallahassee,4,19.758962962962965
3340,North America,US,Tallahassee,5,23.966851392335258
3341,North America,US,Tallahassee,6,26.594521604938272
3342,North America,US,Tallahassee,7,27.307383512544806
3343,North America,US,Tallahassee,8,27.243957586618876
3344,North America,US,Tallahassee,9,25.696472222222223
3345,North America,US,Tallahassee,10,21.06494623655914
3346,North America,US,Tallahassee,11,15.408246913580248
3347,North America,US,Tallahassee,12,12.440448028673831
3348,North America,US,Tampa St. Petersburg,1,15.90408602150538
3349,North America,US,Tampa St. Petersburg,2,17.53468275019999
3350,North America,US,Tampa St. Petersburg,3,19.800749931072506
3351,North America,US,Tampa St. Petersburg,4,22.704584045584042
3352,North America,US,Tampa St. Petersburg,5,25.734298318169284
3353,North America,US,Tampa St. Petersburg,6,27.474157407407404
3354,North America,US,Tampa St. Petersburg,7,27.957562724014338
3355,North America,US,Tampa St. Petersburg,8,28.086848864994025
3356,North America,US,Tampa St. Petersburg,9,27.290759259259268
3357,North America,US,Tampa St. Petersburg,10,24.46996415770609
3358,North America,US,Tampa St. Petersburg,11,20.250626543209876
3359,North America,US,Tampa St. Petersburg,12,17.834749103942652
3360,North America,US,Toledo,1,-3.1606672180865734
3361,North America,US,Toledo,2,-1.7693633952254642
3362,North America,US,Toledo,3,3.11869864902123
3363,North America,US,Toledo,4,9.59374074074074
3364,North America,US,Toledo,5,15.884439619520268
3365,North America,US,Toledo,6,21.13634259259259
3366,North America,US,Toledo,7,23.122724014336914
3367,North America,US,Toledo,8,22.012249103942647
3368,North America,US,Toledo,9,18.21013580246914
3369,North America,US,Toledo,10,11.73300477897252
3370,North America,US,Toledo,11,5.0875555555555545
3371,North America,US,Toledo,12,-0.46314516129032257
3372,North America,US,Topeka,1,-0.9673669699476153
3373,North America,US,Topeka,2,1.58676139952002
3374,North America,US,Topeka,3,7.340807830162671
3375,North America,US,Topeka,4,13.23616809116809
3376,North America,US,Topeka,5,18.768047973531843
3377,North America,US,Topeka,6,24.161314814814816
3378,North America,US,Topeka,7,26.640215053763445
3379,North America,US,Topeka,8,25.48971027479092
3380,North America,US,Topeka,9,20.757163580246917
3381,North America,US,Topeka,10,13.891783154121864
3382,North America,US,Topeka,11,6.9317777777777785
3383,North America,US,Topeka,12,0.8426224611708484
3384,North America,US,Tucson,1,11.476324786324785
3385,North America,US,Tucson,2,13.071091743505535
3386,North America,US,Tucson,3,16.78904052936311
3387,North America,US,Tucson,4,20.411849002849003
3388,North America,US,Tucson,5,25.466509511993387
3389,North America,US,Tucson,6,30.751817364465914
3390,North America,US,Tucson,7,30.84078853046595
3391,North America,US,Tucson,8,29.827422341696536
3392,North America,US,Tucson,9,27.92360185185185
3393,North America,US,Tucson,10,22.26759856630824
3394,North America,US,Tucson,11,16.22555555555555
3395,North America,US,Tucson,12,11.021093189964157
3396,North America,US,Tulsa,1,3.631532947339399
3397,North America,US,Tulsa,2,6.062428950359985
3398,North America,US,Tulsa,3,11.019170113041078
3399,North America,US,Tulsa,4,16.164982905982907
3400,North America,US,Tulsa,5,21.062003262567785
3401,North America,US,Tulsa,6,25.934493827160495
3402,North America,US,Tulsa,7,28.5620788530466
3403,North America,US,Tulsa,8,27.99488052568698
3404,North America,US,Tulsa,9,23.420604938271605
3405,North America,US,Tulsa,10,16.86279569892473
3406,North America,US,Tulsa,11,10.479851851851853
3407,North America,US,Tulsa,12,4.8936648745519715
3408,North America,US,Tupelo,1,5.948759305210917
3409,North America,US,Tupelo,2,8.104890320407565
3410,North America,US,Tupelo,3,12.446137303556657
3411,North America,US,Tupelo,4,16.983182336182338
3412,North America,US,Tupelo,5,21.662133995037223
3413,North America,US,Tupelo,6,25.476042002147075
3414,North America,US,Tupelo,7,26.978853046594985
3415,North America,US,Tupelo,8,26.674071087216245
3416,North America,US,Tupelo,9,23.507425925925926
3417,North America,US,Tupelo,10,17.343010752688173
3418,North America,US,Tupelo,11,11.108222222222222
3419,North America,US,Tupelo,12,7.223143213339567
3420,North America,US,Waco,1,8.74458505652054
3421,North America,US,Waco,2,11.015567765567765
3422,North America,US,Waco,3,14.900157154673284
3423,North America,US,Waco,4,19.170324786324784
3424,North America,US,Waco,5,23.62998070030328
3425,North America,US,Waco,6,27.68637037037037
3426,North America,US,Waco,7,29.59978494623656
3427,North America,US,Waco,8,29.713049581839904
3428,North America,US,Waco,9,26.039450617283947
3429,North America,US,Waco,10,20.280501792114702
3430,North America,US,Waco,11,14.208074074074073
3431,North America,US,Waco,12,9.463485663082437
3432,North America,US,Washington,1,2.773082437275985
3433,North America,US,Washington,2,4.182287061597406
3434,North America,US,Washington,3,8.361235180590018
3435,North America,US,Washington,4,14.090581196581192
3436,North America,US,Washington,5,19.13740005514199
3437,North America,US,Washington,6,24.110277777777775
3438,North America,US,Washington,7,26.58394265232975
3439,North America,US,Washington,8,25.83911887694146
3440,North America,US,Washington,9,22.188836419753084
3441,North America,US,Washington,10,15.728458781362006
3442,North America,US,Washington,11,9.473407407407406
3443,North America,US,Washington,12,5.0637096774193555
3444,North America,US,Washington DC,1,2.773082437275985
3445,North America,US,Washington DC,2,4.182287061597406
3446,North America,US,Washington DC,3,8.361235180590018
3447,North America,US,Washington DC,4,14.090581196581192
3448,North America,US,Washington DC,5,19.13740005514199
3449,North America,US,Washington DC,6,24.110277777777775
3450,North America,US,Washington DC,7,26.58394265232975
3451,North America,US,Washington DC,8,25.83911887694146
3452,North America,US,Washington DC,9,22.188836419753084
3453,North America,US,Washington DC,10,15.728458781362006
3454,North America,US,Washington DC,11,9.473407407407406
3455,North America,US,Washington DC,12,5.0637096774193555
3456,North America,US,West Palm Beach,1,19.034791838985385
3457,North America,US,West Palm Beach,2,20.31630247147488
3458,North America,US,West Palm Beach,3,21.786462641301352
3459,North America,US,West Palm Beach,4,23.913558404558408
3460,North America,US,West Palm Beach,5,25.8336917562724
3461,North America,US,West Palm Beach,6,27.308876543209873
3462,North America,US,West Palm Beach,7,28.151827956989244
3463,North America,US,West Palm Beach,8,28.25217144563918
3464,North America,US,West Palm Beach,9,27.59435493827161
3465,North America,US,West Palm Beach,10,25.950322580645157
3466,North America,US,West Palm Beach,11,22.730586419753084
3467,North America,US,West Palm Beach,12,20.787267025089605
3468,North America,US,Wichita,1,0.5498014888337468
3469,North America,US,Wichita,2,2.963969938107869
3470,North America,US,Wichita,3,8.354995864350704
3471,North America,US,Wichita,4,13.783720797720797
3472,North America,US,Wichita,5,19.279097968936682
3473,North America,US,Wichita,6,24.81079320987654
3474,North America,US,Wichita,7,27.42508960573477
3475,North America,US,Wichita,8,26.496367980884106
3476,North America,US,Wichita,9,22.062490740740746
3477,North America,US,Wichita,10,14.92458781362007
3478,North America,US,Wichita,11,7.788592592592591
3479,North America,US,Wichita,12,1.6349014336917562
3480,North America,US,Wichita Falls,1,5.862054039150812
3481,North America,US,Wichita Falls,2,8.063271020167571
3482,North America,US,Wichita Falls,3,12.743413289219738
3483,North America,US,Wichita Falls,4,17.383754985754987
3484,North America,US,Wichita Falls,5,22.486589467879792
3485,North America,US,Wichita Falls,6,26.9801049382716
3486,North America,US,Wichita Falls,7,29.48093189964157
3487,North America,US,Wichita Falls,8,29.13925328554361
3488,North America,US,Wichita Falls,9,24.74725925925926
3489,North America,US,Wichita Falls,10,18.28150537634409
3490,North America,US,Wichita Falls,11,11.75622222222222
3491,North America,US,Wichita Falls,12,6.354640018700327
3492,North America,US,Wilkes Barre,1,-2.4143010752688174
3493,North America,US,Wilkes Barre,2,-1.098625321039114
3494,North America,US,Wilkes Barre,3,3.119299696719051
3495,North America,US,Wilkes Barre,4,9.630596391263056
3496,North America,US,Wilkes Barre,5,15.47274124620899
3497,North America,US,Wilkes Barre,6,19.998022410091252
3498,North America,US,Wilkes Barre,7,22.365860215053765
3499,North America,US,Wilkes Barre,8,21.407688172043013
3500,North America,US,Wilkes Barre,9,17.685487654320983
3501,North America,US,Wilkes Barre,10,11.392234169653523
3502,North America,US,Wilkes Barre,11,5.390222222222222
3503,North America,US,Wilkes Barre,12,0.4089755077658303
3504,North America,US,Wilmington,1,0.8754928315412185
3505,North America,US,Wilmington,2,1.7509578544061304
3506,North America,US,Wilmington,3,6.219153225806453
3507,North America,US,Wilmington,4,11.883248456790122
3508,North America,US,Wilmington,5,16.888216845878137
3509,North America,US,Wilmington,6,22.18807098765432
3510,North America,US,Wilmington,7,24.557773297491043
3511,North America,US,Wilmington,8,24.154495221027478
3512,North America,US,Wilmington,9,20.208996913580247
3513,North America,US,Wilmington,10,13.651493428912781
3514,North America,US,Wilmington,11,8.159409171075838
3515,North America,US,Wilmington,12,2.971274961597542
3516,North America,US,Yakima,1,-0.1651888613178935
3517,North America,US,Yakima,2,2.457370215990906
3518,North America,US,Yakima,3,6.576123518059002
3519,North America,US,Yakima,4,10.62277492877493
3520,North America,US,Yakima,5,15.618453267162941
3521,North America,US,Yakima,6,19.347956790123455
3522,North America,US,Yakima,7,23.755412186379925
3523,North America,US,Yakima,8,22.436382915173237
3524,North America,US,Yakima,9,16.94738888888889
3525,North America,US,Yakima,10,9.758351254480285
3526,North America,US,Yakima,11,3.4937777777777774
3527,North America,US,Yakima,12,-0.9250836320191158
3528,North America,US,Youngstown,1,-2.77560794044665
3529,North America,US,Youngstown,2,-1.5567976085217463
3530,North America,US,Youngstown,3,2.9359856630824366
3531,North America,US,Youngstown,4,9.404105413105412
3532,North America,US,Youngstown,5,15.193454645712709
3533,North America,US,Youngstown,6,19.764274691358025
3534,North America,US,Youngstown,7,21.81060931899641
3535,North America,US,Youngstown,8,20.95745519713261
3536,North America,US,Youngstown,9,17.334166666666665
3537,North America,US,Youngstown,10,11.237347670250895
3538,North America,US,Youngstown,11,5.14237037037037
3539,North America,US,Youngstown,12,0.02811827956989243
3540,North America,US,Yuma,1,14.918548387096774
3541,North America,US,Yuma,2,16.28086613259027
3542,North America,US,Yuma,3,19.66201531443467
3543,North America,US,Yuma,4,22.252749719416386
3544,North America,US,Yuma,5,27.40497447594221
3545,North America,US,Yuma,6,31.546846240179566
3546,North America,US,Yuma,7,34.673924731182794
3547,North America,US,Yuma,8,34.62804931030738
3548,North America,US,Yuma,9,32.05138795361018
3549,North America,US,Yuma,10,25.410381593714924
3550,North America,US,Yuma,11,18.900124392068836
3551,North America,US,Yuma,12,14.15490070960501
3552,South/Central America & Carribean,Argentina,Buenos Aires,1,24.157218086572918
3553,South/Central America & Carribean,Argentina,Buenos Aires,2,23.039416024588437
3554,South/Central America & Carribean,Argentina,Buenos Aires,3,20.968533223049356
3555,South/Central America & Carribean,Argentina,Buenos Aires,4,17.31687464387464
3556,South/Central America & Carribean,Argentina,Buenos Aires,5,13.742554682474038
3557,South/Central America & Carribean,Argentina,Buenos Aires,6,10.920833333333333
3558,South/Central America & Carribean,Argentina,Buenos Aires,7,10.251254480286738
3559,South/Central America & Carribean,Argentina,Buenos Aires,8,12.046992234169654
3560,South/Central America & Carribean,Argentina,Buenos Aires,9,13.802083333333334
3561,South/Central America & Carribean,Argentina,Buenos Aires,10,16.843942652329748
3562,South/Central America & Carribean,Argentina,Buenos Aires,11,20.005166666666664
3563,South/Central America & Carribean,Argentina,Buenos Aires,12,22.701365773206586
3564,South/Central America & Carribean,Bahamas,Nassau,1,22.202108262108258
3565,South/Central America & Carribean,Bahamas,Nassau,2,22.71821386467938
3566,South/Central America & Carribean,Bahamas,Nassau,3,23.43614006065619
3567,South/Central America & Carribean,Bahamas,Nassau,4,24.922421652421647
3568,South/Central America & Carribean,Bahamas,Nassau,5,26.46059070857458
3569,South/Central America & Carribean,Bahamas,Nassau,6,28.292373456790116
3570,South/Central America & Carribean,Bahamas,Nassau,7,29.158085424133805
3571,South/Central America & Carribean,Bahamas,Nassau,8,29.213620071684584
3572,South/Central America & Carribean,Bahamas,Nassau,9,28.600808641975302
3573,South/Central America & Carribean,Bahamas,Nassau,10,27.267540387512334
3574,South/Central America & Carribean,Bahamas,Nassau,11,24.908955338408237
3575,South/Central America & Carribean,Bahamas,Nassau,12,23.397188327879068
3576,South/Central America & Carribean,Barbados,Bridgetown,1,26.14291465378422
3577,South/Central America & Carribean,Barbados,Bridgetown,2,26.013416902659777
3578,South/Central America & Carribean,Barbados,Bridgetown,3,26.395702879661503
3579,South/Central America & Carribean,Barbados,Bridgetown,4,27.03247450348899
3580,South/Central America & Carribean,Barbados,Bridgetown,5,27.774006089749424
3581,South/Central America & Carribean,Barbados,Bridgetown,6,27.89801988135321
3582,South/Central America & Carribean,Barbados,Bridgetown,7,27.839605734767026
3583,South/Central America & Carribean,Barbados,Bridgetown,8,28.026726727638366
3584,South/Central America & Carribean,Barbados,Bridgetown,9,28.107972060145972
3585,South/Central America & Carribean,Barbados,Bridgetown,10,27.883909218411322
3586,South/Central America & Carribean,Barbados,Bridgetown,11,27.420385009515442
3587,South/Central America & Carribean,Barbados,Bridgetown,12,26.787791931200065
3588,South/Central America & Carribean,Belize,Belize City,1,24.48709562540208
3589,South/Central America & Carribean,Belize,Belize City,2,25.633503887555612
3590,South/Central America & Carribean,Belize,Belize City,3,26.63494441847177
3591,South/Central America & Carribean,Belize,Belize City,4,28.152800187869033
3592,South/Central America & Carribean,Belize,Belize City,5,28.952588283489405
3593,South/Central America & Carribean,Belize,Belize City,6,29.0112032157322
3594,South/Central America & Carribean,Belize,Belize City,7,29.010986123507163
3595,South/Central America & Carribean,Belize,Belize City,8,29.094902083008673
3596,South/Central America & Carribean,Belize,Belize City,9,28.863670021470746
3597,South/Central America & Carribean,Belize,Belize City,10,27.48976455768532
3598,South/Central America & Carribean,Belize,Belize City,11,25.889421241399496
3599,South/Central America & Carribean,Belize,Belize City,12,25.01773596176822
3600,South/Central America & Carribean,Bermuda,Hamilton,1,17.930451015531663
3601,South/Central America & Carribean,Bermuda,Hamilton,2,17.575114030286446
3602,South/Central America & Carribean,Bermuda,Hamilton,3,17.75275324287421
3603,South/Central America & Carribean,Bermuda,Hamilton,4,19.269021164021165
3604,South/Central America & Carribean,Bermuda,Hamilton,5,21.57718040621266
3605,South/Central America & Carribean,Bermuda,Hamilton,6,24.649320987654324
3606,South/Central America & Carribean,Bermuda,Hamilton,7,26.872652116402115
3607,South/Central America & Carribean,Bermuda,Hamilton,8,27.33267622461171
3608,South/Central America & Carribean,Bermuda,Hamilton,9,26.425149911816575
3609,South/Central America & Carribean,Bermuda,Hamilton,10,24.17945041816009
3610,South/Central America & Carribean,Bermuda,Hamilton,11,21.204276895943565
3611,South/Central America & Carribean,Bermuda,Hamilton,12,19.383862433862433
3612,South/Central America & Carribean,Bolivia,La Paz,1,8.638684863523574
3613,South/Central America & Carribean,Bolivia,La Paz,2,8.647955033472275
3614,South/Central America & Carribean,Bolivia,La Paz,3,8.458999172870142
3615,South/Central America & Carribean,Bolivia,La Paz,4,7.781723646723646
3616,South/Central America & Carribean,Bolivia,La Paz,5,6.390566813711975
3617,South/Central America & Carribean,Bolivia,La Paz,6,5.195231481481482
3618,South/Central America & Carribean,Bolivia,La Paz,7,4.960630227001195
3619,South/Central America & Carribean,Bolivia,La Paz,8,5.953805256869772
3620,South/Central America & Carribean,Bolivia,La Paz,9,7.144095679012346
3621,South/Central America & Carribean,Bolivia,La Paz,10,8.385878136200718
3622,South/Central America & Carribean,Bolivia,La Paz,11,9.310331991411699
3623,South/Central America & Carribean,Bolivia,La Paz,12,9.14467404290686
3624,South/Central America & Carribean,Brazil,Brasilia,1,22.766330300523844
3625,South/Central America & Carribean,Brazil,Brasilia,2,22.830861858448067
3626,South/Central America & Carribean,Brazil,Brasilia,3,22.529539564378275
3627,South/Central America & Carribean,Brazil,Brasilia,4,22.316675213675214
3628,South/Central America & Carribean,Brazil,Brasilia,5,20.81396401985112
3629,South/Central America & Carribean,Brazil,Brasilia,6,19.502339506172838
3630,South/Central America & Carribean,Brazil,Brasilia,7,19.372320788530462
3631,South/Central America & Carribean,Brazil,Brasilia,8,20.98310633213859
3632,South/Central America & Carribean,Brazil,Brasilia,9,23.112228395061727
3633,South/Central America & Carribean,Brazil,Brasilia,10,23.747526881720432
3634,South/Central America & Carribean,Brazil,Brasilia,11,22.531413043478263
3635,South/Central America & Carribean,Brazil,Brasilia,12,22.613793828892003
3636,South/Central America & Carribean,Brazil,Rio de Janeiro,1,27.246015991177284
3637,South/Central America & Carribean,Brazil,Rio de Janeiro,2,27.418596339803237
3638,South/Central America & Carribean,Brazil,Rio de Janeiro,3,26.558400882271847
3639,South/Central America & Carribean,Brazil,Rio de Janeiro,4,25.402547008547007
3640,South/Central America & Carribean,Brazil,Rio de Janeiro,5,23.153597555371753
3641,South/Central America & Carribean,Brazil,Rio de Janeiro,6,22.266839506172843
3642,South/Central America & Carribean,Brazil,Rio de Janeiro,7,21.79051971326165
3643,South/Central America & Carribean,Brazil,Rio de Janeiro,8,22.25146953405018
3644,South/Central America & Carribean,Brazil,Rio de Janeiro,9,22.782937869028444
3645,South/Central America & Carribean,Brazil,Rio de Janeiro,10,23.789456391875753
3646,South/Central America & Carribean,Brazil,Rio de Janeiro,11,24.445948921582985
3647,South/Central America & Carribean,Brazil,Rio de Janeiro,12,26.163773959794298
3648,South/Central America & Carribean,Brazil,Sao Paulo,1,23.11073614557485
3649,South/Central America & Carribean,Brazil,Sao Paulo,2,23.333924045303355
3650,South/Central America & Carribean,Brazil,Sao Paulo,3,22.51987593052109
3651,South/Central America & Carribean,Brazil,Sao Paulo,4,21.079321937321936
3652,South/Central America & Carribean,Brazil,Sao Paulo,5,18.337502986857825
3653,South/Central America & Carribean,Brazil,Sao Paulo,6,17.595246913580247
3654,South/Central America & Carribean,Brazil,Sao Paulo,7,17.154551971326168
3655,South/Central America & Carribean,Brazil,Sao Paulo,8,18.093778375149345
3656,South/Central America & Carribean,Brazil,Sao Paulo,9,18.83456508319914
3657,South/Central America & Carribean,Brazil,Sao Paulo,10,20.059193548387096
3658,South/Central America & Carribean,Brazil,Sao Paulo,11,20.688680354267312
3659,South/Central America & Carribean,Brazil,Sao Paulo,12,22.37659394317178
3660,South/Central America & Carribean,Colombia,Bogota,1,13.134960022056797
3661,South/Central America & Carribean,Colombia,Bogota,2,13.606675087364746
3662,South/Central America & Carribean,Colombia,Bogota,3,13.833424317617867
3663,South/Central America & Carribean,Colombia,Bogota,4,14.000575498575497
3664,South/Central America & Carribean,Colombia,Bogota,5,13.970889624115431
3665,South/Central America & Carribean,Colombia,Bogota,6,13.698382716049384
3666,South/Central America & Carribean,Colombia,Bogota,7,13.418154121863795
3667,South/Central America & Carribean,Colombia,Bogota,8,13.422031063321388
3668,South/Central America & Carribean,Colombia,Bogota,9,13.376959876543207
3669,South/Central America & Carribean,Colombia,Bogota,10,13.482038335670875
3670,South/Central America & Carribean,Colombia,Bogota,11,13.552604938271603
3671,South/Central America & Carribean,Colombia,Bogota,12,13.28486637057815
3672,South/Central America & Carribean,Costa Rica,San Jose,1,22.72026422203842
3673,South/Central America & Carribean,Costa Rica,San Jose,2,23.128027907596874
3674,South/Central America & Carribean,Costa Rica,San Jose,3,23.541570627699663
3675,South/Central America & Carribean,Costa Rica,San Jose,4,23.87366381766382
